Protein.ID;Gene;DPSCs_c_12 MaxLFQ Intensity;DPSCs_c_16 MaxLFQ Intensity;DPSCs_c_23 MaxLFQ Intensity;DPSCs_c_38 MaxLFQ Intensity;DPSCs_d_12 MaxLFQ Intensity;DPSCs_d_16 MaxLFQ Intensity;DPSCs_d_23 MaxLFQ Intensity;DPSCs_d_38 MaxLFQ Intensity
TYPH_HUMAN;TYMP;43548.434;46637.418;0.0;42499.598;74923.89;73116.48;0.0;59923.65
AT2B1_HUMAN;ATP2B1;45428.055;53109.312;0.0;41631.51;41185.97;56084.043;29916.83;71213.234
IF2B_HUMAN;EIF2S2;46535.5;44275.1;44864.01;45676.934;35189.906;46764.62;43101.125;58045.133
ANXA7_HUMAN;ANXA7;216777.52;159181.75;135279.36;140352.58;200896.25;189842.05;225532.6;173616.78
BTF3_HUMAN;BTF3;103165.9;115183.38;159077.39;101374.805;106989.2;116631.8;180577.12;98018.75
RAB3B_HUMAN;RAB3B;41152.742;0.0;0.0;64903.38;0.0;0.0;0.0;0.0
RAB4A_HUMAN;RAB4A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB5A_HUMAN;RAB5A;0.0;0.0;0.0;0.0;0.0;0.0;36886.5;0.0
RAB6A_HUMAN;RAB6A;109777.87;0.0;124742.84;134779.56;187199.7;166143.92;89501.8;216110.02
MX1_HUMAN;MX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSB1_HUMAN;PSMB1;160074.66;170247.2;153676.42;152739.3;186618.5;158218.64;124032.94;195058.73
MPRD_HUMAN;M6PR;49261.86;0.0;48406.69;47606.15;55337.484;46068.816;0.0;49403.746
COX5A_HUMAN;COX5A;199911.77;165758.48;200233.78;169175.06;154604.69;180423.73;266277.1;123205.89
LMNB1_HUMAN;LMNB1;120991.22;126177.18;151015.36;93150.164;146392.25;110245.78;143811.55;91096.22
PZP_HUMAN;PZP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ICAL_HUMAN;CAST;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IMDH1_HUMAN;IMPDH1;72807.09;0.0;0.0;73808.42;0.0;0.0;0.0;51575.35
CO5A1_HUMAN;COL5A1;0.0;49293.066;0.0;153774.66;107308.63;0.0;40800.742;108100.445
FILA_HUMAN;FLG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RASA1_HUMAN;RASA1;94129.56;79800.1;0.0;61817.68;0.0;0.0;35867.973;0.0
PTN_HUMAN;PTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSTM3_HUMAN;GSTM3;58562.4;55109.86;0.0;28614.629;39320.418;61341.77;0.0;39344.844
VATB2_HUMAN;ATP6V1B2;112091.16;139043.4;106419.19;115727.46;101121.92;123494.516;73356.83;120180.66
VATC1_HUMAN;ATP6V1C1;44466.465;87928.7;60071.137;46914.387;0.0;60415.324;30125.469;49123.984
CSRP1_HUMAN;CSRP1;247130.97;417754.25;468753.3;387455.53;264525.16;394521.0;445615.5;283153.78
FLNA_HUMAN;FLNA;1090971.4;985041.4;959266.25;1022252.9;885641.5;1026882.56;1223054.8;1583822.4
NF1_HUMAN;NF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AOFA_HUMAN;MAOA;0.0;0.0;0.0;0.0;65830.21;56887.33;43788.855;70082.23
ACOHC_HUMAN;ACO1;294045.88;335742.47;285191.28;290293.75;313657.88;402804.47;139695.72;253661.94
5NTD_HUMAN;NT5E;203093.66;205099.06;206891.6;196597.89;254132.84;200956.06;213053.38;340470.3
MK_HUMAN;MDK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VDAC1_HUMAN;VDAC1;320742.7;338054.72;355464.66;290060.12;452126.9;460233.4;381713.5;321348.22
PGS1_HUMAN;BGN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDHB_HUMAN;SDHB;59288.586;71037.0;18656.99;66936.945;69929.4;86763.98;63200.547;0.0
CD9_HUMAN;CD9;377348.8;190444.47;380004.44;91871.734;482219.25;412725.94;264905.06;297834.94
ODBB_HUMAN;BCKDHB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COMT_HUMAN;COMT;167058.9;164030.14;147047.88;149359.34;200073.17;185329.52;175032.11;210052.34
TGM2_HUMAN;TGM2;0.0;82258.59;66372.13;72115.766;0.0;122587.09;0.0;74870.375
MUTA_HUMAN;MMUT;53889.707;32949.113;0.0;0.0;45171.36;42137.566;0.0;42554.984
OSBP1_HUMAN;OSBP;69398.06;67923.72;54695.723;67606.72;58956.562;64537.023;54071.87;72490.945
PIMT_HUMAN;PCMT1;83628.445;85033.58;67364.48;71907.305;113901.83;82923.79;74154.766;59113.58
FBRL_HUMAN;FBL;104774.86;94455.69;102378.91;108945.2;98149.625;92606.13;81561.02;77270.73
RS4Y1_HUMAN;RPS4Y1;0.0;0.0;0.0;77841.94;0.0;0.0;0.0;72439.805
PUR2_HUMAN;GART;116379.23;105184.664;88711.234;108708.54;87713.6;94326.71;54387.027;101511.23
PUR6_HUMAN;PAICS;306192.38;295426.03;318163.28;316284.9;181448.89;282959.72;167052.78;278123.1
SCP2_HUMAN;SCP2;89361.75;84256.94;106530.6;78693.36;158068.9;101181.59;106115.87;69000.76
UBA1_HUMAN;UBA1;589183.3;559305.5;493374.62;520438.22;592896.94;606769.4;515690.8;472145.66
ENPP1_HUMAN;ENPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROA2_HUMAN;HNRNPA2B1;356990.12;319040.6;373405.6;277338.28;430639.1;265454.84;424521.38;259503.78
CALB2_HUMAN;CALB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IBP4_HUMAN;IGFBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KAPCB_HUMAN;PRKACB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
QCR2_HUMAN;UQCRC2;284338.84;271284.28;280236.4;261875.97;301632.56;322627.06;151156.5;249140.14
HEMH_HUMAN;FECH;36278.63;0.0;0.0;26447.225;37880.0;0.0;0.0;28786.682
EST1_HUMAN;CES1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBLN1_HUMAN;FBLN1;189424.72;165617.25;160764.95;140172.8;353208.4;197513.72;226659.9;216227.9
TCEA1_HUMAN;TCEA1;48573.375;0.0;56902.812;56394.98;38474.473;0.0;29974.66;0.0
PGH1_HUMAN;PTGS1;0.0;0.0;0.0;84867.805;86785.72;49867.402;53952.63;120041.984
ITA6_HUMAN;ITGA6;111238.27;0.0;61950.508;0.0;0.0;0.0;0.0;0.0
SFPQ_HUMAN;SFPQ;213445.23;162691.06;205911.72;178586.42;215516.44;192929.97;267451.22;114648.06
TBG1_HUMAN;TUBG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIB_HUMAN;PPIB;335205.97;371947.78;394329.6;293189.72;447039.44;322557.62;362314.9;193145.25
S10A1_HUMAN;S100A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAOM_HUMAN;ME2;53564.707;50594.957;0.0;46060.01;65461.266;58903.41;0.0;50637.81
SYWC_HUMAN;WARS1;303436.5;291225.06;236996.69;387241.66;179989.4;233003.95;124353.01;341394.44
RS3_HUMAN;RPS3;141051.61;167600.47;180414.75;148367.73;136038.86;128255.055;81882.664;126408.97
GCSH_HUMAN;GCSH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JAK1_HUMAN;JAK1;56615.008;0.0;38219.11;0.0;0.0;0.0;0.0;50163.617
PTPRG_HUMAN;PTPRG;29116.104;18699.773;0.0;24952.418;40990.426;23042.643;0.0;29209.273
SP100_HUMAN;SP100;0.0;0.0;0.0;0.0;0.0;0.0;32019.857;0.0
SAHH_HUMAN;AHCY;172812.94;192326.5;188098.25;217691.19;190226.95;215929.14;147500.73;248038.5
IF4B_HUMAN;EIF4B;80339.26;80940.23;91685.58;82531.76;63702.938;84359.01;98379.266;54102.7
HAP40_HUMAN;F8A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AT2B4_HUMAN;ATP2B4;186836.44;127936.29;182524.7;142169.56;130540.79;152180.89;88219.84;124632.41
DGKA_HUMAN;DGKA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPT2_HUMAN;CPT2;36091.457;35302.793;28705.656;38951.676;34903.945;38828.957;0.0;36625.09
KTHY_HUMAN;DTYMK;54959.508;47610.137;68765.35;50628.562;60461.9;37309.383;49794.496;41608.254
RIR1_HUMAN;RRM1;49311.812;0.0;49335.344;51899.926;0.0;31664.855;37086.633;33947.465
LAMA2_HUMAN;LAMA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CX7A1_HUMAN;COX7A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COX7B_HUMAN;COX7B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCND1_HUMAN;CCND1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAE1_HUMAN;CHM;0.0;0.0;15393.427;0.0;0.0;0.0;0.0;0.0
ERD21_HUMAN;KDELR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EF1B_HUMAN;EEF1B2;0.0;0.0;104968.08;61373.934;137867.62;122465.805;191727.53;78492.99
AT5F1_HUMAN;ATP5PB;265907.03;287334.3;228795.86;239294.03;286547.03;311157.78;165934.58;328613.16
IBP6_HUMAN;IGFBP6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IBP5_HUMAN;IGFBP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPAC_HUMAN;ACP1;0.0;51484.99;39756.78;0.0;0.0;0.0;42667.652;33033.867
THIL_HUMAN;ACAT1;395279.28;369452.5;400634.7;364739.78;425310.7;396475.5;368031.4;323693.34
TENA_HUMAN;TNC;0.0;0.0;0.0;32275.242;0.0;0.0;32081.354;0.0
MYL9_HUMAN;MYL9;123449.36;166953.36;223946.3;161996.44;119969.48;148222.08;382178.88;137234.23
RPB1_HUMAN;POLR2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAR1_HUMAN;F2R;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MCM3_HUMAN;MCM3;31893.664;27219.283;28384.586;44315.688;0.0;0.0;0.0;19033.016
NFYB_HUMAN;NFYB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THTM_HUMAN;MPST;51326.473;51123.62;43317.254;45656.773;56958.05;62372.043;50884.7;0.0
RS12_HUMAN;RPS12;332492.84;353248.2;376794.25;309442.2;330923.34;327057.94;403004.2;293599.0
BRD2_HUMAN;BRD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TNR6_HUMAN;FAS;0.0;0.0;0.0;0.0;0.0;22186.91;28300.348;0.0
TYY1_HUMAN;YY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNJB1_HUMAN;DNAJB1;0.0;39417.953;33391.902;19114.174;0.0;0.0;0.0;0.0
ATPA_HUMAN;ATP5F1A;290797.8;288929.8;326478.3;345140.0;360761.66;328314.12;414675.56;251186.08
PSA1_HUMAN;PSMA1;141652.45;180367.69;148674.62;157510.98;206531.22;182756.47;136376.92;130276.3
PSA2_HUMAN;PSMA2;182829.0;120723.22;170764.8;205823.86;134194.6;131079.55;203643.22;114657.38
PSA3_HUMAN;PSMA3;143137.84;143836.2;135098.08;158085.25;117545.71;129617.66;122112.46;115165.76
PSA4_HUMAN;PSMA4;245816.9;158750.05;185606.06;212441.98;183812.66;183640.31;148044.14;196744.19
CO5A3_HUMAN;COL5A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IKBA_HUMAN;NFKBIA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA3_HUMAN;ITGA3;69379.0;153592.44;112293.5;107092.27;60322.832;175088.23;54009.457;150475.6
PTX3_HUMAN;PTX3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53252.895
MOES_HUMAN;MSN;871816.25;820395.7;1152404.9;800010.2;976952.8;1091495.1;1078905.9;916310.9
DDX6_HUMAN;DDX6;83555.305;103676.625;95892.12;94788.23;88527.76;97788.76;70814.69;105345.234
CTNA2_HUMAN;CTNNA2;0.0;0.0;0.0;67099.61;0.0;0.0;61344.062;0.0
DNMT1_HUMAN;DNMT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
U2AF2_HUMAN;U2AF2;48635.27;41913.945;50358.203;71551.47;48110.473;38705.605;28837.227;29636.088
RL13_HUMAN;RPL13;333849.75;371085.22;396382.16;302199.38;448315.3;343219.2;361467.53;317191.97
IVD_HUMAN;IVD;66538.45;88963.15;78168.05;57358.516;93103.65;101363.72;55842.184;69248.84
S10A4_HUMAN;S100A4;495960.8;0.0;110810.08;472022.8;600651.5;0.0;0.0;463648.22
MGAT1_HUMAN;MGAT1;0.0;0.0;0.0;0.0;27082.77;0.0;0.0;31120.64
HMGB2_HUMAN;HMGB2;137249.98;140167.27;195479.56;88109.9;164490.77;123578.72;128152.6;101536.41
PTBP1_HUMAN;PTBP1;254605.81;174794.72;259491.19;253298.05;186134.48;171404.67;256619.9;164108.06
SYTC_HUMAN;TARS1;193055.78;134710.98;152563.42;223953.27;115374.59;154164.08;105275.03;172855.17
SYVC_HUMAN;VARS1;143400.86;109530.445;116568.35;145300.94;122507.98;128075.195;78026.09;145337.62
EF1G_HUMAN;EEF1G;492819.0;619371.56;484596.7;464568.6;448261.12;573909.1;364272.97;733814.6
STOM_HUMAN;STOM;270144.9;248582.1;194995.77;310724.66;352696.97;361277.7;219102.52;342280.38
KAD4_HUMAN;AK4;0.0;0.0;0.0;0.0;38577.574;54519.848;48654.94;46586.42
1433T_HUMAN;YWHAQ;580464.94;597559.94;614703.7;409891.03;556048.06;533727.4;317980.22;495111.56
MK03_HUMAN;MAPK3;46511.56;48379.207;49669.09;44797.914;58890.633;54185.098;53031.957;63407.49
VATL_HUMAN;ATP6V0C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DPP4_HUMAN;DPP4;32136.89;0.0;39904.402;46516.016;0.0;0.0;0.0;0.0
RL10_HUMAN;RPL10;154644.89;133808.53;183776.34;164761.94;108156.5;107870.63;75801.67;181881.98
CO8A1_HUMAN;COL8A1;0.0;0.0;0.0;0.0;137552.14;0.0;239266.31;125245.27
RFA1_HUMAN;RPA1;55601.98;0.0;51718.758;56280.44;58670.332;0.0;0.0;0.0
APEX1_HUMAN;APEX1;212188.98;174794.16;178935.95;231414.94;117126.125;126454.28;109238.49;178941.38
CD82_HUMAN;CD82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCK_HUMAN;DCK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PYR1_HUMAN;CAD;247593.81;189412.55;219248.69;246833.58;0.0;0.0;0.0;263003.3
CALR_HUMAN;CALR;996603.9;977712.75;1245227.9;869385.0;972514.75;947200.8;1254617.6;778560.06
CALX_HUMAN;CANX;340362.3;294409.25;267807.2;304688.6;331350.8;273911.6;178713.55;434951.3
P85A_HUMAN;PIK3R1;0.0;0.0;0.0;0.0;14830.351;0.0;0.0;0.0
PSB8_HUMAN;PSMB8;0.0;31164.076;22571.271;0.0;26042.688;0.0;0.0;32071.703
PSB9_HUMAN;PSMB9;28539.934;54828.906;51751.715;43528.07;0.0;50270.543;37964.023;0.0
PSA5_HUMAN;PSMA5;186376.53;178675.77;182370.53;192191.42;213352.67;139422.11;246238.08;173174.38
PSB4_HUMAN;PSMB4;76084.29;68062.2;59003.08;52171.797;53432.47;70151.36;119026.055;52738.09
PSB6_HUMAN;PSMB6;138578.19;149583.77;119307.52;86981.55;144247.1;142129.95;102335.72;91697.38
PSB5_HUMAN;PSMB5;254734.73;226222.22;263503.8;206566.14;268382.94;265338.94;164887.1;239272.83
GSTM2_HUMAN;GSTM2;137829.39;146144.36;135058.66;138732.6;109259.2;175640.42;73923.35;114061.0
ITPI2_HUMAN;ITPRID2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LYOX_HUMAN;LOX;62208.426;63848.984;58937.71;40344.53;47720.348;0.0;46848.02;0.0
NDUS1_HUMAN;NDUFS1;66645.38;65879.57;59175.69;58413.492;71305.414;62099.824;59566.188;59893.57
ADH6_HUMAN;ADH6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TEAD1_HUMAN;TEAD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MK01_HUMAN;MAPK1;163331.92;162446.44;184066.97;124551.86;196874.53;180057.39;129068.59;195604.81
GRN_HUMAN;GRN;72044.805;85318.67;93351.52;63176.355;74356.984;82207.63;91615.1;57796.906
PTPRM_HUMAN;PTPRM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AMPL_HUMAN;LAP3;119415.33;149127.86;110586.66;192655.05;123642.5;159389.2;126680.02;140372.45
DHI1_HUMAN;HSD11B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T2EB_HUMAN;GTF2E2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPP2_HUMAN;TPP2;118251.58;101783.81;84171.06;106204.445;85788.445;91112.35;80680.234;109486.836
IMPA1_HUMAN;IMPA1;0.0;78628.13;61572.37;63272.6;81092.234;149390.38;79984.234;58602.297
CCN2_HUMAN;CCN2;0.0;61667.746;0.0;63480.887;0.0;109195.61;71758.42;120253.555
EPHA2_HUMAN;EPHA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31015.59
EPHB2_HUMAN;EPHB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SHC1_HUMAN;SHC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3MG_HUMAN;MPG;0.0;0.0;0.0;16703.982;0.0;0.0;0.0;0.0
RABP2_HUMAN;CRABP2;83143.195;48091.41;113268.74;29846.057;94357.125;0.0;82695.14;0.0
TKT_HUMAN;TKT;763758.06;877642.1;1013987.7;946263.7;970908.2;813882.44;624273.2;797100.75
CASP1_HUMAN;CASP1;0.0;33661.707;27412.133;31089.453;10477.931;0.0;0.0;22831.766
LMOD1_HUMAN;LMOD1;0.0;0.0;27498.13;0.0;0.0;29681.89;38113.094;0.0
RBMS1_HUMAN;RBMS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PML_HUMAN;PML;80238.17;86560.734;89142.25;92458.67;80920.516;96062.14;77636.63;91958.26
OAS2_HUMAN;OAS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MARCS_HUMAN;MARCKS;143286.95;123680.055;175532.98;132388.2;116885.734;75305.52;123154.195;113053.66
AQP1_HUMAN;AQP1;0.0;0.0;0.0;28790.143;145095.78;0.0;0.0;261009.12
GNA11_HUMAN;GNA11;74496.6;71820.62;73540.56;82442.86;75987.55;101026.555;97059.305;109804.48
AL4A1_HUMAN;ALDH4A1;52181.87;59781.28;38755.188;69638.83;114012.83;119119.65;29334.66;58222.438
PBLD_HUMAN;PBLD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERP29_HUMAN;ERP29;126757.664;118813.31;158421.95;122563.875;148165.69;120325.74;174768.3;101863.875
PRDX6_HUMAN;PRDX6;287742.88;388217.9;302985.53;332236.4;322599.5;631107.44;347101.0;618554.56
BLVRB_HUMAN;BLVRB;63821.906;68315.9;78571.86;75331.2;86479.16;65945.18;97248.234;53152.227
PRDX5_HUMAN;PRDX5;440793.56;511166.3;431975.9;417673.88;591565.44;575264.75;565627.4;449132.47
DOPD_HUMAN;DDT;239104.27;201439.05;277237.28;262718.1;247315.16;319141.4;196650.05;419480.03
GFRP_HUMAN;GCHFR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRDX3_HUMAN;PRDX3;256655.62;247910.34;282810.94;204776.78;321901.75;288666.22;300355.72;268485.7
ATPD_HUMAN;ATP5F1D;87121.29;111451.57;179014.66;85108.305;146739.97;167942.61;212561.23;101244.04
RL12_HUMAN;RPL12;227255.94;248963.66;345924.2;227314.94;219555.0;205066.61;173837.19;199832.77
ECHM_HUMAN;ECHS1;275882.22;289877.56;329503.88;306299.0;381205.34;359240.53;314194.44;380865.2
KCY_HUMAN;CMPK1;146373.55;190412.58;183290.39;168973.88;152183.25;254336.34;189460.02;199669.98
PEBP1_HUMAN;PEBP1;176073.5;220348.14;241119.55;144298.42;236910.55;243125.52;269735.78;159717.12
PDIA3_HUMAN;PDIA3;547700.5;586616.94;643942.3;447047.78;555877.1;529393.8;542917.2;483791.34
2AAA_HUMAN;PPP2R1A;305334.6;271845.62;278255.8;325901.28;321580.9;299378.28;162679.9;318445.1
2AAB_HUMAN;PPP2R1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDC27_HUMAN;CDC27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIF_HUMAN;PPIF;0.0;0.0;0.0;0.0;38529.92;0.0;61547.523;0.0
T4S1_HUMAN;TM4SF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NMT1_HUMAN;NMT1;70813.07;95205.49;62720.51;64091.586;43517.6;54686.113;0.0;71367.086
HMOX2_HUMAN;HMOX2;0.0;56661.258;63618.33;52563.625;62002.676;65916.26;40173.402;77967.52
PURA2_HUMAN;ADSS2;68440.81;75786.8;56937.08;82286.35;53910.543;67755.75;51347.82;63336.69
UFO_HUMAN;AXL;56177.516;0.0;0.0;36437.867;14644.292;0.0;0.0;29151.219
AMRP_HUMAN;LRPAP1;70032.97;87413.71;94772.47;56702.52;92573.38;85714.29;126153.61;58298.832
TSPO_HUMAN;TSPO;171890.8;132197.39;191855.52;176007.45;161208.45;198099.83;0.0;271256.12
PUR8_HUMAN;ADSL;86034.46;98057.88;82864.875;101489.08;69366.28;85349.62;38039.684;96950.59
CLIP1_HUMAN;CLIP1;41240.383;49595.95;49083.664;47383.67;39091.586;48599.152;45752.35;42587.82
SORCN_HUMAN;SRI;120607.43;143591.81;111572.695;141297.55;169104.42;129286.3;128091.73;102908.09
GSTT1_HUMAN;GSTT1;54016.105;62167.42;0.0;0.0;44464.484;77527.08;0.0;0.0
ILEU_HUMAN;SERPINB1;190056.92;121178.71;158329.38;167639.5;174717.36;150991.8;166453.89;122528.96
SL7A1_HUMAN;SLC7A1;0.0;40869.81;0.0;0.0;0.0;0.0;0.0;0.0
AL1B1_HUMAN;ALDH1B1;0.0;65085.58;58358.242;70199.15;0.0;0.0;62402.42;72610.61
AL3A1_HUMAN;ALDH3A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPB2_HUMAN;POLR2B;0.0;0.0;0.0;26820.053;0.0;0.0;0.0;0.0
SDHA_HUMAN;SDHA;294879.38;338846.53;284505.44;269661.88;352505.16;361068.12;182415.03;348251.22
GDIA_HUMAN;GDI1;54490.215;57228.875;70445.58;64830.707;126738.555;73175.37;81669.17;88618.14
S10A7_HUMAN;S100A7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
METK2_HUMAN;MAT2A;63891.73;65769.62;62775.004;69811.9;56215.176;58736.727;51437.04;67274.414
KAP1_HUMAN;PRKAR1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KAP3_HUMAN;PRKAR2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPSM_HUMAN;CPS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RIR2_HUMAN;RRM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDC4_HUMAN;SDC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIA1_HUMAN;TIA1;0.0;0.0;0.0;26554.38;0.0;0.0;0.0;0.0
FMO3_HUMAN;FMO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNJA1_HUMAN;DNAJA1;76767.53;70596.03;67129.92;84280.59;73197.1;54268.203;59085.883;51531.023
AKT1_HUMAN;AKT1;28212.146;25055.508;28037.812;25785.969;33218.73;25398.09;0.0;37130.387
QCR1_HUMAN;UQCRC1;105483.16;102209.54;75601.055;98545.69;78596.19;91139.73;86642.086;95773.3
3HIDH_HUMAN;HIBADH;104998.08;145591.6;119227.94;105177.21;124214.42;165206.6;95642.02;105284.03
PUR9_HUMAN;ATIC;190041.6;240889.39;182060.55;219704.7;199764.6;245129.55;149443.2;203581.4
HNRH3_HUMAN;HNRNPH3;0.0;40157.95;0.0;49612.445;63027.25;35426.633;78608.375;0.0
HNRH1_HUMAN;HNRNPH1;99341.914;83360.08;88329.164;82850.14;107050.97;66892.04;97114.48;70065.625
1433B_HUMAN;YWHAB;382054.12;333990.62;439884.88;350446.97;397672.34;406732.7;271726.62;308978.16
STIP1_HUMAN;STIP1;165429.98;182016.3;214908.27;163477.06;176475.97;200810.47;200705.23;173043.22
S10AB_HUMAN;S100A11;3119707.2;2935566.8;3910167.0;2704916.0;2916854.0;4117034.5;4567874.5;2850581.2
PRDX2_HUMAN;PRDX2;394693.7;543804.3;482688.72;423544.44;473977.2;668106.25;457109.47;402386.62
GLPK_HUMAN;GK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRK4_HUMAN;GRK4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTD_HUMAN;DCTD;86185.47;114826.64;98396.89;85080.12;91965.52;112197.31;53860.64;142493.12
P5CR1_HUMAN;PYCR1;67795.305;50595.45;69914.555;65572.51;46177.207;39360.96;0.0;79839.29
NAC1_HUMAN;SLC8A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBP1_HUMAN;GBP1;34875.37;60403.86;40186.824;64237.684;36767.137;46784.11;0.0;55598.08
GBP2_HUMAN;GBP2;26253.072;39013.348;27090.076;32812.32;0.0;0.0;0.0;0.0
TF2H1_HUMAN;GTF2H1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CGL_HUMAN;CTH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL9_HUMAN;RPL9;92829.2;114751.1;114311.98;119251.83;109318.336;92363.13;77047.375;157533.64
CD70_HUMAN;CD70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACSL1_HUMAN;ACSL1;35383.023;53087.574;0.0;37853.848;46521.414;49566.223;0.0;105197.336
KINH_HUMAN;KIF5B;118165.72;136774.12;124575.91;136392.78;100056.7;129199.125;89494.92;141652.4
DUT_HUMAN;DUT;0.0;0.0;0.0;0.0;0.0;0.0;128004.55;0.0
MRP1_HUMAN;ABCC1;119182.85;98158.62;99691.35;109587.734;81289.16;118613.33;0.0;144637.12
CKS2_HUMAN;CKS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S10A3_HUMAN;S100A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCD1_HUMAN;ABCD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MA1A1_HUMAN;MAN1A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERD22_HUMAN;KDELR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MCM4_HUMAN;MCM4;72213.5;0.0;65627.64;97077.96;0.0;0.0;0.0;0.0
MCM5_HUMAN;MCM5;73588.04;0.0;0.0;65173.1;55375.527;0.0;0.0;0.0
MCM7_HUMAN;MCM7;0.0;0.0;0.0;57075.848;0.0;0.0;0.0;0.0
GALNS_HUMAN;GALNS;0.0;0.0;0.0;0.0;34690.63;0.0;0.0;0.0
SDC2_HUMAN;SDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD68_HUMAN;CD68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
