Protein.ID,Gene,GF_c_1 MaxLFQ Intensity,GF_c_27 MaxLFQ Intensity,GF_c_31 MaxLFQ Intensity,GF_d_1 MaxLFQ Intensity,GF_d_27 MaxLFQ Intensity,GF_d_31 MaxLFQ Intensity
SODC_HUMAN,SOD1,220112.69,284713.4,227401.45,525397.2,316090.7,321794.44
CERU_HUMAN,CP,0.0,0.0,0.0,0.0,0.0,0.0
PNPH_HUMAN,PNP,0.0,90396.33,0.0,54336.562,0.0,0.0
HPRT_HUMAN,HPRT1,0.0,0.0,0.0,29840.996,0.0,0.0
AATM_HUMAN,GOT2,85909.75,119382.8,0.0,41591.695,141175.92,57574.46
EGFR_HUMAN,EGFR,74742.02,0.0,0.0,39007.64,0.0,0.0
PGK1_HUMAN,PGK1,178698.36,189422.22,165219.75,624050.6,309462.47,176385.95
KAD1_HUMAN,AK1,0.0,0.0,0.0,131407.05,0.0,0.0
THRB_HUMAN,F2,0.0,0.0,0.0,0.0,0.0,461921.1
HPT_HUMAN,HP,0.0,0.0,0.0,0.0,0.0,0.0
FA9_HUMAN,F9,0.0,0.0,0.0,0.0,0.0,0.0
FA10_HUMAN,F10,151678.83,0.0,0.0,0.0,282384.8,0.0
CFAD_HUMAN,CFD,148228.48,0.0,0.0,0.0,420725.6,0.0
PLMN_HUMAN,PLG,0.0,0.0,0.0,0.0,0.0,0.0
UROK_HUMAN,PLAU,96785.266,144679.98,0.0,34658.47,105232.1,0.0
TPA_HUMAN,PLAT,0.0,0.0,0.0,0.0,83219.67,0.0
ADA_HUMAN,ADA,0.0,0.0,46161.465,0.0,0.0,0.0
ANT3_HUMAN,SERPINC1,0.0,251757.17,0.0,0.0,0.0,0.0
A1AT_HUMAN,SERPINA1,0.0,0.0,0.0,0.0,0.0,0.0
AACT_HUMAN,SERPINA3,0.0,0.0,0.0,0.0,181125.81,113462.6
ANGT_HUMAN,AGT,0.0,305847.7,0.0,0.0,214679.62,0.0
A2MG_HUMAN,A2M,259496.17,644627.5,461433.34,186360.33,482139.8,617740.6
CO3_HUMAN,C3,0.0,71472.12,0.0,0.0,98650.28,92808.914
TIMP1_HUMAN,TIMP1,5063242.5,3658380.2,761339.94,673078.44,2.5942018E7,1090280.2
CYTC_HUMAN,CST3,2064351.4,1735138.4,1108571.5,149087.27,3493730.8,1577987.5
CYTN_HUMAN,CST1,0.0,0.0,0.0,0.0,0.0,0.0
CYTA_HUMAN,CSTA,0.0,0.0,0.0,0.0,0.0,0.0
KNG1_HUMAN,KNG1,0.0,0.0,0.0,0.0,0.0,0.0
RASN_HUMAN,NRAS,0.0,0.0,0.0,0.0,0.0,0.0
RASH_HUMAN,HRAS,0.0,0.0,0.0,0.0,0.0,0.0
LDLR_HUMAN,LDLR,139713.5,90734.58,121104.29,36568.137,110455.0,0.0
TGFB1_HUMAN,TGFB1,0.0,0.0,0.0,0.0,196418.31,0.0
PENK_HUMAN,PENK,0.0,0.0,0.0,0.0,0.0,0.0
PRL_HUMAN,PRL,0.0,0.0,0.0,0.0,0.0,0.0
IGF2_HUMAN,IGF2,570694.75,434410.7,0.0,48784.277,2028352.8,118127.414
IGJ_HUMAN,JCHAIN,0.0,0.0,0.0,0.0,0.0,0.0
KV320_HUMAN,IGKV3-20,0.0,0.0,0.0,0.0,0.0,0.0
PIGR_HUMAN,PIGR,0.0,0.0,0.0,0.0,0.0,0.0
IGKC_HUMAN,IGKC,0.0,0.0,0.0,0.0,0.0,0.0
IGHG1_HUMAN,IGHG1,0.0,0.0,0.0,0.0,0.0,0.0
IGHG4_HUMAN,IGHG4,0.0,0.0,0.0,0.0,0.0,0.0
IGHA1_HUMAN,IGHA1,0.0,0.0,0.0,0.0,0.0,0.0
HLAB_HUMAN,HLA-B,234661.92,121084.94,166167.3,0.0,0.0,101115.72
HBAZ_HUMAN,HBZ,0.0,0.0,0.0,0.0,0.0,0.0
HBE_HUMAN,HBE1,0.0,0.0,0.0,0.0,0.0,0.0
CO1A1_HUMAN,COL1A1,8048578.5,1.0653653E7,1.9296586E7,149099.0,8855920.0,2140237.5
CO2A1_HUMAN,COL2A1,0.0,0.0,0.0,0.0,0.0,0.0
CO3A1_HUMAN,COL3A1,377058.88,536707.06,1295223.8,0.0,951676.6,321205.72
CO4A1_HUMAN,COL4A1,0.0,0.0,260172.94,0.0,317496.25,118925.44
CRYAB_HUMAN,CRYAB,0.0,0.0,0.0,44173.582,0.0,0.0
K1C14_HUMAN,KRT14,248690.36,304914.22,379031.06,170716.67,319214.75,366822.44
K2C6A_HUMAN,KRT6A,85700.91,103395.836,151555.47,0.0,106870.95,106760.68
LMNA_HUMAN,LMNA,693508.2,716035.7,231540.08,856461.44,393164.7,212769.7
APOA1_HUMAN,APOA1,0.0,0.0,0.0,0.0,0.0,0.0
APOE_HUMAN,APOE,0.0,0.0,0.0,0.0,0.0,0.0
APOA2_HUMAN,APOA2,0.0,0.0,0.0,0.0,0.0,0.0
APOC3_HUMAN,APOC3,0.0,0.0,0.0,0.0,0.0,0.0
FIBA_HUMAN,FGA,0.0,0.0,0.0,0.0,0.0,0.0
FIBB_HUMAN,FGB,0.0,0.0,0.0,0.0,0.0,0.0
FIBG_HUMAN,FGG,0.0,0.0,0.0,0.0,0.0,0.0
CO9_HUMAN,C9,0.0,0.0,0.0,0.0,0.0,0.0
APOH_HUMAN,APOH,0.0,0.0,0.0,0.0,0.0,0.0
FINC_HUMAN,FN1,5089204.5,6234776.5,4086818.5,2262324.2,8930788.0,4247290.5
RET4_HUMAN,RBP4,0.0,0.0,0.0,0.0,0.0,0.0
FETUA_HUMAN,AHSG,0.0,0.0,0.0,106064.625,391016.78,100165.86
ALBU_HUMAN,ALB,0.0,0.0,0.0,0.0,0.0,0.0
FETA_HUMAN,AFP,0.0,0.0,0.0,0.0,0.0,166850.2
VTDB_HUMAN,GC,0.0,0.0,0.0,0.0,0.0,0.0
TFR1_HUMAN,TFRC,0.0,98898.055,0.0,0.0,122265.01,0.0
TRFE_HUMAN,TF,0.0,0.0,0.0,0.0,0.0,0.0
TRFL_HUMAN,LTF,579550.1,938550.2,466875.28,0.0,859461.8,1566111.9
HEMO_HUMAN,HPX,0.0,0.0,0.0,0.0,0.0,0.0
FRIL_HUMAN,FTL,143026.6,156230.12,0.0,112075.19,92603.625,0.0
FRIH_HUMAN,FTH1,135729.4,119889.734,148384.0,75630.586,0.0,96058.96
MT2_HUMAN,MT2A,212878.83,0.0,0.0,2928659.2,627964.5,0.0
ANGI_HUMAN,ANG,0.0,0.0,0.0,0.0,0.0,0.0
MMP1_HUMAN,MMP1,1.23793E7,4159336.2,965524.25,1032661.44,869984.1,444282.12
SLPI_HUMAN,SLPI,0.0,0.0,0.0,0.0,86444.47,0.0
VTNC_HUMAN,VTN,0.0,0.0,0.0,0.0,539582.5,0.0
CATA_HUMAN,CAT,61476.56,0.0,0.0,44165.824,0.0,66735.8
GLCM_HUMAN,GBA,94412.54,179518.95,0.0,101346.86,112400.79,0.0
FUCO_HUMAN,FUCA1,188447.3,420061.84,0.0,0.0,240478.22,0.0
ALDOA_HUMAN,ALDOA,556127.3,671179.7,366934.75,1447666.8,660306.5,411986.25
CYTB_HUMAN,CSTB,232015.02,180802.06,216415.98,232067.28,143112.11,398380.1
ANXA1_HUMAN,ANXA1,177086.3,170591.9,133480.23,245979.4,296625.78,177237.31
APOB_HUMAN,APOB,0.0,0.0,0.0,0.0,0.0,0.0
PRIO_HUMAN,PRNP,0.0,0.0,0.0,68203.24,322174.97,0.0
SODM_HUMAN,SOD2,527555.8,334044.38,0.0,199202.0,128492.9,104499.82
OAT_HUMAN,OAT,0.0,0.0,0.0,0.0,0.0,0.0
KITH_HUMAN,TK1,0.0,0.0,0.0,0.0,0.0,0.0
THY1_HUMAN,THY1,417120.22,342602.25,138786.55,120649.23,425176.3,0.0
K2C6B_HUMAN,KRT6B,117435.375,181049.81,227364.55,95704.57,195381.33,143808.94
K2C1_HUMAN,KRT1,3101291.0,2712303.0,3061852.0,1829418.6,3182195.8,3644125.0
SEMG1_HUMAN,SEMG1,0.0,0.0,0.0,0.0,0.0,75864.76
TBB4A_HUMAN,TUBB4A,0.0,0.0,0.0,0.0,0.0,0.0
G3P_HUMAN,GAPDH,325342.12,522030.34,214626.75,1660111.8,260371.22,186497.64
ARLY_HUMAN,ASL,0.0,0.0,0.0,0.0,0.0,0.0
HLAA_HUMAN,HLA-A,193954.6,167524.17,192781.92,84295.38,127398.75,112505.6
CPNS1_HUMAN,CAPNS1,0.0,0.0,0.0,230002.73,0.0,0.0
MT1A_HUMAN,MT1A,0.0,0.0,0.0,0.0,0.0,0.0
MT1E_HUMAN,MT1E,0.0,0.0,0.0,0.0,0.0,0.0
MT1F_HUMAN,MT1F,0.0,0.0,0.0,0.0,0.0,0.0
AMY1_HUMAN,AMY1A,0.0,0.0,0.0,0.0,0.0,0.0
HSPB1_HUMAN,HSPB1,142273.22,271074.62,114602.41,613247.56,177314.64,168886.08
RPN1_HUMAN,RPN1,0.0,0.0,0.0,0.0,0.0,0.0
GNAI2_HUMAN,GNAI2,115772.266,101642.2,200267.64,127457.625,108747.7,0.0
H2A1B_HUMAN,H2AC4,0.0,0.0,0.0,0.0,0.0,0.0
AT1A1_HUMAN,ATP1A1,0.0,0.0,90279.945,0.0,58050.86,0.0
A4_HUMAN,APP,559837.3,296609.38,234066.33,0.0,834338.4,101035.93
ARGI1_HUMAN,ARG1,0.0,0.0,0.0,0.0,0.0,0.0
APOD_HUMAN,APOD,393586.47,0.0,0.0,135352.0,1095755.5,213771.77
ITB3_HUMAN,ITGB3,0.0,0.0,0.0,0.0,0.0,0.0
S10A8_HUMAN,S100A8,0.0,0.0,0.0,0.0,0.0,0.0
HMGN1_HUMAN,HMGN1,0.0,0.0,0.0,0.0,0.0,0.0
PAI2_HUMAN,SERPINB2,0.0,0.0,0.0,54127.426,0.0,0.0
PAI1_HUMAN,SERPINE1,159692.31,693828.0,832670.44,66783.21,2253487.0,557966.1
ADT2_HUMAN,SLC25A5,0.0,0.0,0.0,0.0,0.0,0.0
IC1_HUMAN,SERPING1,305127.44,219646.86,311929.88,0.0,247688.06,342490.78
CFAI_HUMAN,CFI,0.0,0.0,0.0,0.0,0.0,0.0
ISG15_HUMAN,ISG15,0.0,0.0,0.0,43615.305,0.0,0.0
PPBT_HUMAN,ALPL,0.0,0.0,0.0,0.0,0.0,0.0
IF2A_HUMAN,EIF2S1,0.0,0.0,0.0,0.0,0.0,0.0
HMGN2_HUMAN,HMGN2,0.0,0.0,0.0,32710.521,0.0,0.0
IL6_HUMAN,IL6,0.0,0.0,0.0,0.0,0.0,0.0
ICAM1_HUMAN,ICAM1,0.0,0.0,0.0,0.0,0.0,0.0
RLA1_HUMAN,RPLP1,0.0,0.0,0.0,186476.22,340486.38,0.0
RLA2_HUMAN,RPLP2,177227.66,217601.08,0.0,237420.31,437046.88,0.0
RLA0_HUMAN,RPLP0,0.0,142036.95,0.0,110382.164,234385.81,0.0
7B2_HUMAN,SCG5,0.0,0.0,0.0,0.0,0.0,0.0
FABPH_HUMAN,FABP3,142143.92,183364.47,0.0,320971.75,127101.3,0.0
TETN_HUMAN,CLEC3B,0.0,0.0,132556.08,0.0,232028.81,183677.0
LA_HUMAN,SSB,0.0,0.0,0.0,31492.377,0.0,0.0
THBG_HUMAN,SERPINA7,0.0,0.0,0.0,0.0,0.0,0.0
HEP2_HUMAN,SERPIND1,0.0,0.0,0.0,0.0,0.0,0.0
KPCB_HUMAN,PRKCB,0.0,0.0,0.0,0.0,0.0,0.0
K1C18_HUMAN,KRT18,0.0,0.0,0.0,0.0,0.0,0.0
K2C8_HUMAN,KRT8,0.0,0.0,0.0,0.0,0.0,0.0
MYL1_HUMAN,MYL1,0.0,0.0,0.0,39279.36,0.0,0.0
CO5A2_HUMAN,COL5A2,238922.25,174796.48,428002.6,0.0,441581.78,109107.83
DCUP_HUMAN,UROD,0.0,0.0,0.0,25864.281,0.0,0.0
CHLE_HUMAN,BCHE,0.0,0.0,0.0,0.0,0.0,0.0
AGAL_HUMAN,GLA,0.0,73981.34,0.0,0.0,107461.32,0.0
GELS_HUMAN,GSN,423507.72,602997.1,566187.2,1062335.8,1394227.2,1173289.4
PTMA_HUMAN,PTMA,425086.0,259593.31,318183.1,0.0,346157.9,0.0
CDK1_HUMAN,CDK1,0.0,0.0,0.0,0.0,0.0,0.0
ATPB_HUMAN,ATP5F1B,0.0,0.0,0.0,32775.21,0.0,0.0
CO2_HUMAN,C2,70247.555,0.0,0.0,0.0,0.0,0.0
S10A9_HUMAN,S100A9,0.0,0.0,0.0,0.0,0.0,0.0
S10A6_HUMAN,S100A6,0.0,0.0,0.0,62478.867,423839.5,185464.1
IF4E_HUMAN,EIF4E,0.0,0.0,0.0,0.0,0.0,0.0
ENOA_HUMAN,ENO1,616813.0,1737676.8,866489.94,1624971.5,1694747.9,1295532.2
PYGL_HUMAN,PYGL,0.0,0.0,0.0,0.0,0.0,0.0
NPM_HUMAN,NPM1,130679.48,129885.54,0.0,105307.72,216566.52,0.0
ITAV_HUMAN,ITGAV,0.0,0.0,69398.11,0.0,71056.95,0.0
LIPL_HUMAN,LPL,0.0,0.0,0.0,0.0,0.0,0.0
HEXA_HUMAN,HEXA,886249.8,1544630.1,244402.92,91420.36,1073852.1,171384.0
H2B1J_HUMAN,H2BC11,0.0,0.0,0.0,0.0,0.0,0.0
GDN_HUMAN,SERPINE2,156631.6,651071.2,91453.02,65711.07,717866.0,101480.84
HYEP_HUMAN,EPHX1,0.0,0.0,0.0,0.0,0.0,0.0
ACBP_HUMAN,DBI,227384.56,187064.08,122298.766,244876.12,157380.28,156036.0
LDHB_HUMAN,LDHB,403102.3,538675.56,328648.3,493248.7,392265.1,556518.3
PROS_HUMAN,PROS1,222569.7,302035.44,237573.86,0.0,1618820.6,91631.67
PDIA1_HUMAN,P4HB,504911.88,678285.0,399661.84,299972.28,691402.75,273922.84
H10_HUMAN,H1-0,0.0,0.0,0.0,0.0,0.0,0.0
ACYP1_HUMAN,ACYP1,98892.445,0.0,0.0,83912.46,0.0,38493.688
CATD_HUMAN,CTSD,948875.4,966491.3,195563.66,120284.85,1718075.6,176163.66
ANXA2_HUMAN,ANXA2,482736.47,675554.4,358610.94,544883.56,1148609.0,773818.0
CAN1_HUMAN,CAPN1,72864.484,111629.35,0.0,123290.42,125551.83,66129.7
TBB5_HUMAN,TUBB,80353.625,204345.77,0.0,441059.9,215922.72,0.0
PGS2_HUMAN,DCN,4962247.0,3864414.5,1034440.2,179252.19,1.252901E7,1287132.6
SAP_HUMAN,PSAP,3792434.2,3656316.8,637036.25,288558.47,4857142.5,514634.38
HEXB_HUMAN,HEXB,1191744.5,1124983.8,261221.75,103237.77,926271.1,240188.12
CATL1_HUMAN,CTSL,1529550.9,1164888.1,694762.94,111606.57,1683903.2,536823.75
PROF1_HUMAN,PFN1,1025394.44,1435394.2,675100.4,2080606.0,1066082.8,1020604.0
APT_HUMAN,APRT,0.0,0.0,0.0,0.0,0.0,0.0
SYEP_HUMAN,EPRS1,0.0,0.0,0.0,40692.71,0.0,0.0
CATB_HUMAN,CTSB,3174572.5,3827311.5,681556.6,866067.94,1.6112342E7,998583.94
HS90A_HUMAN,HSP90AA1,192666.31,306205.84,0.0,151666.48,484025.3,0.0
GALT_HUMAN,GALT,0.0,0.0,0.0,0.0,0.0,0.0
HNRPC_HUMAN,HNRNPC,74492.305,84425.664,0.0,63026.508,68626.67,0.0
LAMB1_HUMAN,LAMB1,612849.2,274019.66,393896.84,44887.605,542625.75,159741.25
FUMH_HUMAN,FH,105992.89,0.0,89186.1,214188.48,0.0,150650.72
TSP1_HUMAN,THBS1,1494254.6,1264430.2,1853689.0,242617.78,952886.3,672294.1
CO1A2_HUMAN,COL1A2,7073381.5,1.0669567E7,7301341.5,248489.36,9701292.0,1994433.2
ANXA6_HUMAN,ANXA6,185115.38,140922.06,127642.54,117968.46,119589.07,114680.13
DAF_HUMAN,CD55,0.0,0.0,0.0,0.0,74201.0,0.0
4F2_HUMAN,SLC3A2,63659.867,94831.305,104823.77,19662.441,149480.2,0.0
BGLR_HUMAN,GUSB,106669.32,53001.79,0.0,0.0,104275.24,0.0
PFKAM_HUMAN,PFKM,0.0,0.0,0.0,0.0,0.0,0.0
HS90B_HUMAN,HSP90AB1,414946.25,625242.56,158991.73,247943.94,809729.7,0.0
SRPRA_HUMAN,SRPRA,0.0,0.0,0.0,0.0,0.0,0.0
ASNS_HUMAN,ASNS,0.0,0.0,0.0,0.0,0.0,0.0
MMP2_HUMAN,MMP2,5333764.0,8390330.0,842111.1,487651.94,1.1852935E7,1019550.7
MMP3_HUMAN,MMP3,408802.72,125371.99,0.0,40248.34,0.0,0.0
SODE_HUMAN,SOD3,1134940.2,933202.2,386465.06,0.0,669197.94,0.0
HEM3_HUMAN,HMBS,0.0,0.0,0.0,0.0,0.0,0.0
NEP_HUMAN,MME,0.0,105581.68,0.0,43993.492,190716.64,0.0
INHBA_HUMAN,INHBA,0.0,117401.57,128664.305,0.0,226634.83,0.0
MGP_HUMAN,MGP,0.0,0.0,0.0,0.0,0.0,0.0
CD14_HUMAN,CD14,88573.11,164672.19,0.0,131199.48,925849.25,0.0
CO4A2_HUMAN,COL4A2,0.0,218870.22,1069977.1,49302.062,333672.5,197484.22
MET_HUMAN,MET,0.0,0.0,0.0,0.0,0.0,0.0
TRFM_HUMAN,MELTF,0.0,0.0,0.0,0.0,0.0,0.0
CFAH_HUMAN,CFH,129966.31,442434.1,232588.58,0.0,1213731.4,400530.75
ITA5_HUMAN,ITGA5,0.0,0.0,82991.266,0.0,0.0,0.0
VIME_HUMAN,VIM,3396662.8,5685708.0,1113860.9,9664682.0,3374684.5,1815046.9
A2AP_HUMAN,SERPINF2,0.0,0.0,0.0,0.0,0.0,0.0
RS17_HUMAN,RPS17,0.0,0.0,0.0,0.0,0.0,0.0
K1C19_HUMAN,KRT19,0.0,0.0,0.0,0.0,0.0,0.0
K2C7_HUMAN,KRT7,0.0,0.0,0.0,0.0,0.0,0.0
GNAI3_HUMAN,GNAI3,0.0,0.0,0.0,0.0,0.0,0.0
ANXA5_HUMAN,ANXA5,171520.12,179963.73,143552.62,220687.02,138924.78,120451.7
K1C16_HUMAN,KRT16,140601.64,200077.69,261234.52,135078.34,257389.42,186508.75
IBP1_HUMAN,IGFBP1,0.0,0.0,0.0,0.0,0.0,0.0
RSSA_HUMAN,RPSA,0.0,106771.63,0.0,201645.19,0.0,0.0
CD63_HUMAN,CD63,0.0,0.0,0.0,116755.33,0.0,0.0
SNRPA_HUMAN,SNRPA,0.0,0.0,0.0,0.0,0.0,0.0
ENOG_HUMAN,ENO2,0.0,0.0,0.0,82037.234,74257.414,85334.0
GSTP1_HUMAN,GSTP1,464801.53,821330.1,236093.78,1849647.0,843645.5,150211.94
MMP7_HUMAN,MMP7,0.0,0.0,0.0,0.0,0.0,0.0
GROA_HUMAN,CXCL1,0.0,0.0,0.0,0.0,0.0,0.0
LEG1_HUMAN,LGALS1,647453.4,1091640.8,0.0,1.0355886E7,2845815.5,284062.12
DHPR_HUMAN,QDPR,0.0,0.0,0.0,44830.305,0.0,0.0
HMGB1_HUMAN,HMGB1,180281.92,0.0,0.0,80824.63,0.0,0.0
SPRC_HUMAN,SPARC,2501325.0,2208273.5,5888763.0,226414.11,4290480.0,2030222.5
GSTM1_HUMAN,GSTM1,0.0,0.0,0.0,0.0,0.0,0.0
TPM1_HUMAN,TPM1,317956.25,370690.0,346408.8,205930.9,308813.03,282199.6
CLCA_HUMAN,CLTA,0.0,0.0,0.0,85628.53,0.0,0.0
CLCB_HUMAN,CLTB,0.0,0.0,0.0,138636.48,0.0,50004.97
ANXA4_HUMAN,ANXA4,0.0,0.0,0.0,33772.31,0.0,76864.66
INHBB_HUMAN,INHBB,0.0,0.0,0.0,0.0,0.0,0.0
HMOX1_HUMAN,HMOX1,0.0,0.0,0.0,0.0,0.0,0.0
CSF1_HUMAN,CSF1,352610.47,236839.67,127603.98,45064.21,444823.25,98322.99
PGFRB_HUMAN,PDGFRB,141838.34,181026.52,225813.98,0.0,217393.88,108525.83
DLDH_HUMAN,DLD,158314.77,0.0,80090.87,29847.53,0.0,71802.1
ROA1_HUMAN,HNRNPA1,87943.96,107500.65,0.0,170378.17,90550.4,0.0
CATH_HUMAN,CTSH,0.0,0.0,0.0,0.0,0.0,0.0
C1S_HUMAN,C1S,3262405.8,2361440.0,894561.9,50433.973,2019489.6,787937.06
PARP1_HUMAN,PARP1,0.0,0.0,0.0,37184.57,0.0,0.0
UCHL1_HUMAN,UCHL1,79638.03,93306.055,121630.92,95771.336,91451.22,91870.08
LKHA4_HUMAN,LTA4H,104360.68,144213.55,0.0,153000.11,172738.33,96643.52
ALDOC_HUMAN,ALDOC,373087.22,442922.25,0.0,606148.56,276294.53,159356.3
CO4A_HUMAN,C4A,66131.58,143913.9,92011.5,39166.758,149478.73,85363.61
H2AZ_HUMAN,H2AZ1,0.0,0.0,0.0,0.0,0.0,0.0
ELFN1_HUMAN,ELFN1,0.0,0.0,0.0,0.0,0.0,0.0
POTEJ_HUMAN,POTEJ,0.0,0.0,0.0,0.0,0.0,0.0
SAA1_HUMAN,SAA1,0.0,0.0,0.0,0.0,0.0,0.0
SAA2_HUMAN,SAA2,0.0,0.0,0.0,0.0,0.0,0.0
HS71A_HUMAN,HSPA1A,101577.25,81587.06,60108.09,155357.92,101108.49,54455.28
CALM1_HUMAN,CALM1,649993.56,412096.4,344503.34,723341.75,224349.61,1272641.8
SRGN_HUMAN,SRGN,0.0,0.0,1217179.1,0.0,553741.6,0.0
IL8_HUMAN,CXCL8,0.0,0.0,0.0,0.0,0.0,0.0
RO60_HUMAN,RO60,0.0,0.0,0.0,49095.047,131871.88,0.0
PRB4_HUMAN,PRB4,0.0,0.0,0.0,0.0,0.0,0.0
LYAG_HUMAN,GAA,116861.07,230190.97,0.0,80311.65,175417.81,0.0
RRAS_HUMAN,RRAS,0.0,0.0,0.0,0.0,0.0,0.0
H14_HUMAN,H1-4,66180.875,0.0,0.0,42523.195,0.0,0.0
OSTP_HUMAN,SPP1,0.0,0.0,0.0,0.0,0.0,0.0
PTPRF_HUMAN,PTPRF,0.0,0.0,0.0,0.0,0.0,0.0
THIO_HUMAN,TXN,367066.6,329439.47,176225.98,1069317.2,426376.9,208255.22
COX5B_HUMAN,COX5B,0.0,0.0,0.0,52769.168,0.0,0.0
PPGB_HUMAN,CTSA,576212.1,787003.25,155695.7,99402.8,534318.75,86690.33
CO7_HUMAN,C7,0.0,0.0,0.0,0.0,0.0,0.0
KAP0_HUMAN,PRKAR1A,0.0,0.0,0.0,61946.7,108504.8,0.0
TFPI1_HUMAN,TFPI,174582.88,112936.56,138172.97,0.0,280015.6,0.0
KIT_HUMAN,KIT,0.0,0.0,0.0,0.0,0.0,0.0
ESTD_HUMAN,ESD,0.0,0.0,0.0,167227.36,0.0,0.0
CH60_HUMAN,HSPD1,0.0,0.0,0.0,0.0,0.0,0.0
THB_HUMAN,THRB,0.0,0.0,0.0,0.0,0.0,0.0
CLUS_HUMAN,CLU,281298.06,488796.1,0.0,0.0,282644.03,0.0
HPLN1_HUMAN,HAPLN1,0.0,272997.03,0.0,0.0,420328.22,0.0
BIP_HUMAN,HSPA5,446463.8,506151.56,330633.78,248004.72,445685.97,154148.05
LAMC1_HUMAN,LAMC1,736240.7,389849.44,489316.44,51576.293,718674.06,257319.55
PPAL_HUMAN,ACP2,0.0,0.0,0.0,0.0,0.0,0.0
HSP7C_HUMAN,HSPA8,356771.94,462210.88,239444.56,830875.9,371554.0,173679.48
GTR1_HUMAN,SLC2A1,0.0,0.0,0.0,0.0,0.0,0.0
GTR3_HUMAN,SLC2A3,0.0,0.0,0.0,0.0,0.0,0.0
PYGB_HUMAN,PYGB,0.0,175683.45,0.0,384466.47,0.0,0.0
RALA_HUMAN,RALA,0.0,0.0,0.0,0.0,0.0,0.0
BCR_HUMAN,BCR,0.0,0.0,0.0,0.0,0.0,0.0
LAMP1_HUMAN,LAMP1,0.0,500348.66,0.0,289698.22,278381.25,531229.3
FGFR1_HUMAN,FGFR1,155505.06,228725.53,0.0,0.0,724937.6,0.0
G6PD_HUMAN,G6PD,111072.42,123285.75,0.0,332285.1,156043.36,0.0
UBL4A_HUMAN,UBL4A,0.0,0.0,0.0,0.0,0.0,0.0
PSG1_HUMAN,PSG1,399949.28,155580.56,76506.55,0.0,0.0,0.0
C1TC_HUMAN,MTHFD1,0.0,0.0,0.0,620896.75,0.0,0.0
MPRI_HUMAN,IGF2R,86174.2,102756.87,0.0,34633.773,133367.34,0.0
ADHX_HUMAN,ADH5,91035.99,0.0,0.0,240402.73,81099.914,0.0
PCNA_HUMAN,PCNA,0.0,0.0,0.0,0.0,0.0,0.0
SYHC_HUMAN,HARS,0.0,0.0,0.0,36089.094,0.0,0.0
COBA1_HUMAN,COL11A1,0.0,136591.52,108512.14,0.0,322336.66,74628.04
CO6A1_HUMAN,COL6A1,5628766.0,6721153.0,4771224.5,294474.8,9337539.0,1794941.1
CO6A2_HUMAN,COL6A2,2791728.8,4558400.0,2437535.0,163644.81,4517770.0,990979.9
CO6A3_HUMAN,COL6A3,1255596.2,2184118.5,1150361.5,206903.53,2329771.8,823304.06
ADT3_HUMAN,SLC25A6,0.0,0.0,0.0,0.0,0.0,0.0
FA5_HUMAN,F5,0.0,0.0,0.0,0.0,0.0,89958.22
IMDH2_HUMAN,IMPDH2,0.0,0.0,0.0,0.0,0.0,0.0
TPR_HUMAN,TPR,0.0,0.0,0.0,429461.38,0.0,0.0
PTHR_HUMAN,PTHLH,0.0,0.0,0.0,0.0,0.0,0.0
PIP_HUMAN,PIP,0.0,0.0,0.0,0.0,2881897.0,0.0
KCRB_HUMAN,CKB,0.0,0.0,0.0,94752.07,0.0,0.0
ACTN1_HUMAN,ACTN1,786560.4,945988.6,558622.2,1699156.9,873581.8,803899.7
ACE_HUMAN,ACE,0.0,0.0,0.0,0.0,0.0,0.0
PEPD_HUMAN,PEPD,227894.58,307586.97,0.0,388147.25,279472.1,78186.0
XRCC6_HUMAN,XRCC6,0.0,0.0,0.0,51395.2,0.0,0.0
XRCC5_HUMAN,XRCC5,0.0,0.0,0.0,62535.87,0.0,0.0
LAMP2_HUMAN,LAMP2,0.0,0.0,0.0,0.0,0.0,0.0
RINI_HUMAN,RNH1,177179.75,255186.61,0.0,436127.06,199855.92,93220.39
BMP1_HUMAN,BMP1,105123.38,136425.52,190127.52,0.0,199866.64,114434.055
CCL2_HUMAN,CCL2,0.0,0.0,0.0,0.0,0.0,0.0
SCG2_HUMAN,SCG2,0.0,0.0,0.0,0.0,125770.65,0.0
NCAM1_HUMAN,NCAM1,0.0,0.0,0.0,0.0,0.0,0.0
CSPG2_HUMAN,VCAN,483139.7,404996.94,370294.06,0.0,916647.44,235261.62
ITA4_HUMAN,ITGA4,0.0,0.0,0.0,0.0,0.0,0.0
EF2_HUMAN,EEF2,121066.266,350046.34,143858.34,493962.66,206259.95,0.0
K1C13_HUMAN,KRT13,0.0,0.0,0.0,14652.026,0.0,0.0
K2C5_HUMAN,KRT5,275190.88,252124.14,407118.6,132421.44,330033.94,377482.38
PDIA4_HUMAN,PDIA4,218742.81,170360.06,132227.89,17682.186,332538.34,0.0
P4HA1_HUMAN,P4HA1,0.0,79116.76,0.0,0.0,0.0,0.0
PPA5_HUMAN,ACP5,0.0,0.0,0.0,0.0,0.0,0.0
TCTP_HUMAN,TPT1,105570.21,111672.02,99394.82,107030.67,150302.4,73306.48
HEM2_HUMAN,ALAD,0.0,0.0,0.0,79957.1,0.0,0.0
PLST_HUMAN,PLS3,276991.72,509543.66,227153.7,399198.88,381284.53,262208.78
